datapath_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nanosec,byte_count_per_second,label
2,96.245.77.157,1355,10.0.0.2,80,17,0,0,59,0,0,0,0,0,0.0,1
2,96.28.210.23,1168,10.0.0.2,80,17,0,0,78,0,0,0,0,0,0.0,1
2,96.90.77.224,1279,10.0.0.2,80,17,0,0,67,0,0,0,0,0,0.0,1
2,98.37.105.138,1341,10.0.0.2,80,17,0,0,60,0,0,0,0,0,0.0,1
2,99.63.146.21,1304,10.0.0.2,80,17,0,0,64,0,0,0,0,0,0.0,1
2,99.9.102.114,1347,10.0.0.2,80,17,0,0,60,0,0,0,0,0,0.0,1
2,10.0.0.1,1347,10.0.0.4,80,1,0,8,562,0,200,24400,0,0,3.3470507544581615e-05,1
4,10.0.0.4,0,10.0.0.1,0,1,0,0,562,0,200,24400,0,0,3.3655172413793104e-05,1
4,10.0.0.1,0,10.0.0.4,0,1,0,8,562,0,200,24400,0,0,3.360881542699725e-05,1
3,10.0.0.4,0,10.0.0.1,0,1,0,0,562,0,200,24400,0,0,3.370165745856354e-05,1
3,10.0.0.1,0,10.0.0.4,0,1,0,8,562,0,200,24400,0,0,3.3562585969738655e-05,1
2,10.0.0.4,0,10.0.0.1,0,1,0,0,572,0,200,24400,0,0,3.3516483516483513e-05,1
2,107205191,1132,10.0.0.2,80,17,0,0,91,0,0,0,0,0,0.0,1
2,0.139.60.191,1104,10.0.0.2,80,17,0,0,94,0,0,0,0,0,0.0,1
2,0.35.191.65,1336,10.0.0.2,80,17,0,0,71,0,0,0,0,0,0.0,1
2,0.56.138.248,1129,10.0.0.2,80,17,0,0,92,0,0,0,0,0,0.0,1
2,0.9.10.128,1130,10.0.0.2,80,17,0,0,92,0,0,0,0,0,0.0,1
2,1177116191,1192,10.0.0.2,80,17,0,0,85,0,0,0,0,0,0.0,1
2,1.224.123.22,1198,10.0.0.2,80,17,0,0,85,0,0,0,0,0,0.0,1
2,1.233.21.0,1368,10.0.0.2,80,17,0,0,68,0,0,0,0,0,0.0,1
2,1233233224,1298,10.0.0.2,80,17,0,0,75,0,0,0,0,0,0.0,1
2,100.112.35.18,1117,10.0.0.2,80,17,0,0,93,0,0,0,0,0,0.0,1
2,100221115138,1123,10.0.0.2,80,17,0,0,92,0,0,0,0,0,0.0,1
2,100.224.100.91,1228,10.0.0.2,80,17,0,0,82,0,0,0,0,0,0.0,1
2,102.107.222.60,1357,10.0.0.2,80,17,0,0,69,0,0,0,0,0,0.0,1
2,102.162.227.18,1154,10.0.0.2,80,17,0,0,89,0,0,0,0,0,0.0,1
2,102.98.0.137,1343,10.0.0.2,80,17,0,0,70,0,0,0,0,0,0.0,1
2,103.227.18.177,1211,10.0.0.2,80,17,0,0,83,0,0,0,0,0,0.0,1
2,104.14.200.177,1278,10.0.0.2,80,17,0,0,77,0,0,0,0,0,0.0,1
2,104.35.104.77,1308,10.0.0.2,80,17,0,0,74,0,0,0,0,0,0.0,1
2,105.0.238.253,1151,10.0.0.2,80,17,0,0,89,0,0,0,0,0,0.0,1
2,105249219134,1114,10.0.0.2,80,17,0,0,93,0,0,0,0,0,0.0,1
2,107149165211,1305,10.0.0.2,80,17,0,0,74,0,0,0,0,0,0.0,1
2,107.233.221.82,1201,10.0.0.2,80,17,0,0,84,0,0,0,0,0,0.0,1
2,107.42.91.100,1323,10.0.0.2,80,17,0,0,72,0,0,0,0,0,0.0,1
2,107.73.229.245,1293,10.0.0.2,80,17,0,0,75,0,0,0,0,0,0.0,1
2,107.78.128.233,1182,10.0.0.2,80,17,0,0,86,0,0,0,0,0,0.0,1
2,107.84.105.25,1115,10.0.0.2,80,17,0,0,93,0,0,0,0,0,0.0,1
2,107.96.207.158,1105,10.0.0.2,80,17,0,0,94,0,0,0,0,0,0.0,1
2,109137128227,1348,10.0.0.2,80,17,0,0,70,0,0,0,0,0,0.0,1
2,109.174.238.96,1088,10.0.0.2,80,17,0,0,96,0,0,0,0,0,0.0,1
2,109.215.18.224,1377,10.0.0.2,80,17,0,0,67,0,0,0,0,0,0.0,1
2,109.8.163.11,1378,10.0.0.2,80,17,0,0,67,0,0,0,0,0,0.0,1
2,11.66.181.144,1286,10.0.0.2,80,17,0,0,76,0,0,0,0,0,0.0,1
2,110.12.142.114,1337,10.0.0.2,80,17,0,0,71,0,0,0,0,0,0.0,1
2,110.139.91.7,1101,10.0.0.2,80,17,0,0,94,0,0,0,0,0,0.0,1
2,110204137223,1102,10.0.0.2,80,17,0,0,94,0,0,0,0,0,0.0,1
2,110229224144,1107,10.0.0.2,80,17,0,0,94,0,0,0,0,0,0.0,1
2,110.238.37.21,1216,10.0.0.2,80,17,0,0,83,0,0,0,0,0,0.0,1
2,110.73.229.2,1318,10.0.0.2,80,17,0,0,73,0,0,0,0,0,0.0,1
2,112.250.66.177,1370,10.0.0.2,80,17,0,0,67,0,0,0,0,0,0.0,1
2,112.36.211.1,1098,10.0.0.2,80,17,0,0,95,0,0,0,0,0,0.0,1
2,114177137107,1309,10.0.0.2,80,17,0,0,74,0,0,0,0,0,0.0,1
2,115.82.234.159,1122,10.0.0.2,80,17,0,0,92,0,0,0,0,0,0.0,1
2,116227191152,1296,10.0.0.2,80,17,0,0,75,0,0,0,0,0,0.0,1
2,118.196.12.84,1386,10.0.0.2,80,17,0,0,66,0,0,0,0,0,0.0,1
2,12.11.238.190,1183,10.0.0.2,80,17,0,0,86,0,0,0,0,0,0.0,1
2,121109141110,1220,10.0.0.2,80,17,0,0,82,0,0,0,0,0,0.0,1
2,121.229.64.114,1407,10.0.0.2,80,17,0,0,64,0,0,0,0,0,0.0,1
2,121.49.249.247,1349,10.0.0.2,80,17,0,0,69,0,0,0,0,0,0.0,1
2,123.103.219.14,1397,10.0.0.2,80,17,0,0,65,0,0,0,0,0,0.0,1
2,123.112.118.73,1238,10.0.0.2,80,17,0,0,81,0,0,0,0,0,0.0,1
2,123174169149,1401,10.0.0.2,80,17,0,0,64,0,0,0,0,0,0.0,1
2,123.18.199.58,1179,10.0.0.2,80,17,0,0,87,0,0,0,0,0,0.0,1
2,123.210.181.42,1256,10.0.0.2,80,17,0,0,79,0,0,0,0,0,0.0,1
2,123.28.243.210,1345,10.0.0.2,80,17,0,0,70,0,0,0,0,0,0.0,1
2,123.52.240.219,1275,10.0.0.2,80,17,0,0,77,0,0,0,0,0,0.0,1
2,123.76.7.64,1354,10.0.0.2,80,17,0,0,69,0,0,0,0,0,0.0,1
2,123.8.166.112,1301,10.0.0.2,80,17,0,0,74,0,0,0,0,0,0.0,1
2,123.82.100.209,1140,10.0.0.2,80,17,0,0,91,0,0,0,0,0,0.0,1
2,123.82.144.52,1189,10.0.0.2,80,17,0,0,86,0,0,0,0,0,0.0,1
2,128.0.154.90,1329,10.0.0.2,80,17,0,0,72,0,0,0,0,0,0.0,1
2,128.10.109.202,1158,10.0.0.2,80,17,0,0,89,0,0,0,0,0,0.0,1
2,128100193103,1276,10.0.0.2,80,17,0,0,77,0,0,0,0,0,0.0,1
2,128.109.210.76,1257,10.0.0.2,80,17,0,0,79,0,0,0,0,0,0.0,1
2,128.110.52.8,1207,10.0.0.2,80,17,0,0,84,0,0,0,0,0,0.0,1
2,128.211.161.93,1359,10.0.0.2,80,17,0,0,68,0,0,0,0,0,0.0,1
2,128.7.107.36,1197,10.0.0.2,80,17,0,0,85,0,0,0,0,0,0.0,1
2,128.91.100.79,1234,10.0.0.2,80,17,0,0,81,0,0,0,0,0,0.0,1
2,129.153.191.76,1297,10.0.0.2,80,17,0,0,75,0,0,0,0,0,0.0,1
2,13.14.100.96,1090,10.0.0.2,80,17,0,0,96,0,0,0,0,0,0.0,1
2,13.158.37.91,1218,10.0.0.2,80,17,0,0,83,0,0,0,0,0,0.0,1
2,13.158.53.229,1339,10.0.0.2,80,17,0,0,71,0,0,0,0,0,0.0,1
2,13.187.49.10,1187,10.0.0.2,80,17,0,0,86,0,0,0,0,0,0.0,1
2,130134161190,1173,10.0.0.2,80,17,0,0,87,0,0,0,0,0,0.0,1
2,130.229.56.59,1406,10.0.0.2,80,17,0,0,64,0,0,0,0,0,0.0,1
2,135.14.227.66,1356,10.0.0.2,80,17,0,0,69,0,0,0,0,0,0.0,1
2,136209144165,1195,10.0.0.2,80,17,0,0,85,0,0,0,0,0,0.0,1
2,137.130.128.18,1246,10.0.0.2,80,17,0,0,80,0,0,0,0,0,0.0,1
2,137.145.13.8,1331,10.0.0.2,80,17,0,0,71,0,0,0,0,0,0.0,1
2,137.224.177.41,1280,10.0.0.2,80,17,0,0,76,0,0,0,0,0,0.0,1
2,138.229.23.4,1346,10.0.0.2,80,17,0,0,70,0,0,0,0,0,0.0,1
2,139.10.130.73,1395,10.0.0.2,80,17,0,0,65,0,0,0,0,0,0.0,1
2,139123187102,1303,10.0.0.2,80,17,0,0,74,0,0,0,0,0,0.0,1
2,139.222.35.93,1125,10.0.0.2,80,17,0,0,92,0,0,0,0,0,0.0,1
2,139.249.13.58,1247,10.0.0.2,80,17,0,0,80,0,0,0,0,0,0.0,1
2,14.107.65.243,1350,10.0.0.2,80,17,0,0,69,0,0,0,0,0,0.0,1
2,14.196.224.21,1365,10.0.0.2,80,17,0,0,68,0,0,0,0,0,0.0,1
2,141.66.198.219,1152,10.0.0.2,80,17,0,0,89,0,0,0,0,0,0.0,1
2,141.87.107.249,1214,10.0.0.2,80,17,0,0,83,0,0,0,0,0,0.0,1
2,142100187110,1351,10.0.0.2,80,17,0,0,69,0,0,0,0,0,0.0,1
2,144.138.73.67,1180,10.0.0.2,80,17,0,0,87,0,0,0,0,0,0.0,1
2,144.161.9.0,1371,10.0.0.2,80,17,0,0,67,0,0,0,0,0,0.0,1
2,144192134177,1411,10.0.0.2,80,17,0,0,63,0,0,0,0,0,0.0,1
2,144199103169,1116,10.0.0.2,80,17,0,0,93,0,0,0,0,0,0.0,1
2,145.90.158.196,1137,10.0.0.2,80,17,0,0,91,0,0,0,0,0,0.0,1
2,146.18.93.67,1127,10.0.0.2,80,17,0,0,92,0,0,0,0,0,0.0,1
2,146188154190,1250,10.0.0.2,80,17,0,0,79,0,0,0,0,0,0.0,1
2,148.247.59.142,1136,10.0.0.2,80,17,0,0,91,0,0,0,0,0,0.0,1
2,149149210231,1366,10.0.0.2,80,17,0,0,68,0,0,0,0,0,0.0,1
2,149.21.56.187,1362,10.0.0.2,80,17,0,0,68,0,0,0,0,0,0.0,1
2,149.246.35.180,1283,10.0.0.2,80,17,0,0,76,0,0,0,0,0,0.0,1
2,152.13.159.82,1222,10.0.0.2,80,17,0,0,82,0,0,0,0,0,0.0,1
2,152.249.73.177,1344,10.0.0.2,80,17,0,0,70,0,0,0,0,0,0.0,1
2,152.52.136.35,1290,10.0.0.2,80,17,0,0,75,0,0,0,0,0,0.0,1
2,153.79.209.1,1384,10.0.0.2,80,17,0,0,66,0,0,0,0,0,0.0,1
2,154.43.191.103,1235,10.0.0.2,80,17,0,0,81,0,0,0,0,0,0.0,1
2,157.198.12.41,1146,10.0.0.2,80,17,0,0,90,0,0,0,0,0,0.0,1
2,158.180.9.23,1335,10.0.0.2,80,17,0,0,71,0,0,0,0,0,0.0,1
2,158210130211,1172,10.0.0.2,80,17,0,0,87,0,0,0,0,0,0.0,1
2,159.117.211.93,1352,10.0.0.2,80,17,0,0,69,0,0,0,0,0,0.0,1
2,159.128.18.82,1396,10.0.0.2,80,17,0,0,65,0,0,0,0,0,0.0,1
2,159.19.137.208,1194,10.0.0.2,80,17,0,0,85,0,0,0,0,0,0.0,1
2,159.35.112.215,1193,10.0.0.2,80,17,0,0,85,0,0,0,0,0,0.0,1
2,159.82.199.7,1264,10.0.0.2,80,17,0,0,78,0,0,0,0,0,0.0,1
2,160.17.86.25,1322,10.0.0.2,80,17,0,0,72,0,0,0,0,0,0.0,1
2,160.204.76.148,1314,10.0.0.2,80,17,0,0,73,0,0,0,0,0,0.0,1
2,160.37.137.77,1089,10.0.0.2,80,17,0,0,96,0,0,0,0,0,0.0,1
2,161102117240,1244,10.0.0.2,80,17,0,0,80,0,0,0,0,0,0.0,1
2,161.159.73.100,1330,10.0.0.2,80,17,0,0,71,0,0,0,0,0,0.0,1
2,161.23.112.174,1128,10.0.0.2,80,17,0,0,92,0,0,0,0,0,0.0,1
2,161.247.192.63,1178,10.0.0.2,80,17,0,0,87,0,0,0,0,0,0.0,1
2,162123163107,1163,10.0.0.2,80,17,0,0,88,0,0,0,0,0,0.0,1
2,162.43.174.1,1224,10.0.0.2,80,17,0,0,82,0,0,0,0,0,0.0,1
2,163.128.129.64,1392,10.0.0.2,80,17,0,0,65,0,0,0,0,0,0.0,1
2,163153177107,1269,10.0.0.2,80,17,0,0,78,0,0,0,0,0,0.0,1
2,163.18.30.233,1288,10.0.0.2,80,17,0,0,76,0,0,0,0,0,0.0,1
2,165117107149,1210,10.0.0.2,80,17,0,0,83,0,0,0,0,0,0.0,1
2,165.130.119.42,1110,10.0.0.2,80,17,0,0,94,0,0,0,0,0,0.0,1
2,165234250169,1177,10.0.0.2,80,17,0,0,87,0,0,0,0,0,0.0,1
2,165.237.102.85,1225,10.0.0.2,80,17,0,0,82,0,0,0,0,0,0.0,1
2,165.240.21.187,1311,10.0.0.2,80,17,0,0,73,0,0,0,0,0,0.0,1
2,165.59.40.224,1233,10.0.0.2,80,17,0,0,81,0,0,0,0,0,0.0,1
2,165.91.135.180,1300,10.0.0.2,80,17,0,0,74,0,0,0,0,0,0.0,1
2,166138130231,1236,10.0.0.2,80,17,0,0,81,0,0,0,0,0,0.0,1
2,166.60.41.135,1103,10.0.0.2,80,17,0,0,94,0,0,0,0,0,0.0,1
2,167.85.114.234,1153,10.0.0.2,80,17,0,0,89,0,0,0,0,0,0.0,1
2,169.82.100.203,1372,10.0.0.2,80,17,0,0,67,0,0,0,0,0,0.0,1
2,17.53.73.136,1358,10.0.0.2,80,17,0,0,69,0,0,0,0,0,0.0,1
2,177.158.41.137,1126,10.0.0.2,80,17,0,0,92,0,0,0,0,0,0.0,1
2,177.19.100.177,1133,10.0.0.2,80,17,0,0,91,0,0,0,0,0,0.0,1
2,177.58.137.79,1325,10.0.0.2,80,17,0,0,72,0,0,0,0,0,0.0,1
2,177.76.249.249,1373,10.0.0.2,80,17,0,0,67,0,0,0,0,0,0.0,1
2,18.145.49.248,1230,10.0.0.2,80,17,0,0,81,0,0,0,0,0,0.0,1
2,18.239.63.211,1374,10.0.0.2,80,17,0,0,67,0,0,0,0,0,0.0,1
2,18.42.137.52,1200,10.0.0.2,80,17,0,0,84,0,0,0,0,0,0.0,1
2,180.231.4.0,1150,10.0.0.2,80,17,0,0,90,0,0,0,0,0,0.0,1
2,181.100.247.84,1096,10.0.0.2,80,17,0,0,95,0,0,0,0,0,0.0,1
2,184.13.104.249,1095,10.0.0.2,80,17,0,0,95,0,0,0,0,0,0.0,1
2,184.53.114.215,1317,10.0.0.2,80,17,0,0,73,0,0,0,0,0,0.0,1
2,187.112.144.13,1203,10.0.0.2,80,17,0,0,84,0,0,0,0,0,0.0,1
2,187154224159,1342,10.0.0.2,80,17,0,0,70,0,0,0,0,0,0.0,1
2,187.37.165.0,1391,10.0.0.2,80,17,0,0,65,0,0,0,0,0,0.0,1
2,188.33.85.130,1175,10.0.0.2,80,17,0,0,87,0,0,0,0,0,0.0,1
2,19.248.59.78,1258,10.0.0.2,80,17,0,0,79,0,0,0,0,0,0.0,1
2,19.98.23.134,1138,10.0.0.2,80,17,0,0,91,0,0,0,0,0,0.0,1
2,190.103.73.93,1388,10.0.0.2,80,17,0,0,66,0,0,0,0,0,0.0,1
2,190248196146,1165,10.0.0.2,80,17,0,0,88,0,0,0,0,0,0.0,1
2,190.37.28.9,1185,10.0.0.2,80,17,0,0,86,0,0,0,0,0,0.0,1
2,191153246224,1387,10.0.0.2,80,17,0,0,66,0,0,0,0,0,0.0,1
2,191202145145,1147,10.0.0.2,80,17,0,0,90,0,0,0,0,0,0.0,1
2,191.65.123.192,1285,10.0.0.2,80,17,0,0,76,0,0,0,0,0,0.0,1
2,191.73.202.196,1263,10.0.0.2,80,17,0,0,78,0,0,0,0,0,0.0,1
2,191.90.99.117,1139,10.0.0.2,80,17,0,0,91,0,0,0,0,0,0.0,1
2,192233135107,1260,10.0.0.2,80,17,0,0,78,0,0,0,0,0,0.0,1
2,192.59.4.114,1394,10.0.0.2,80,17,0,0,65,0,0,0,0,0,0.0,1
2,196.85.114.144,1251,10.0.0.2,80,17,0,0,79,0,0,0,0,0,0.0,1
2,198169174203,1239,10.0.0.2,80,17,0,0,81,0,0,0,0,0,0.0,1
2,198180204199,1380,10.0.0.2,80,17,0,0,66,0,0,0,0,0,0.0,1
2,198.208.35.163,1321,10.0.0.2,80,17,0,0,72,0,0,0,0,0,0.0,1
2,199.105.112.76,1413,10.0.0.2,80,17,0,0,63,0,0,0,0,0,0.0,1
2,200.130.221.36,1243,10.0.0.2,80,17,0,0,80,0,0,0,0,0,0.0,1
2,202210167177,1181,10.0.0.2,80,17,0,0,86,0,0,0,0,0,0.0,1
2,203.245.139.14,1229,10.0.0.2,80,17,0,0,82,0,0,0,0,0,0.0,1
2,203.63.63.121,1142,10.0.0.2,80,17,0,0,90,0,0,0,0,0,0.0,1
2,204.21.114.218,1135,10.0.0.2,80,17,0,0,91,0,0,0,0,0,0.0,1
2,204229110139,1277,10.0.0.2,80,17,0,0,77,0,0,0,0,0,0.0,1
2,205146141121,1320,10.0.0.2,80,17,0,0,72,0,0,0,0,0,0.0,1
2,205.253.65.240,1119,10.0.0.2,80,17,0,0,93,0,0,0,0,0,0.0,1
2,205.77.146.153,1160,10.0.0.2,80,17,0,0,89,0,0,0,0,0,0.0,1
2,207.114.123.93,1217,10.0.0.2,80,17,0,0,83,0,0,0,0,0,0.0,1
2,207.73.152.49,1241,10.0.0.2,80,17,0,0,80,0,0,0,0,0,0.0,1
2,209210215100,1291,10.0.0.2,80,17,0,0,75,0,0,0,0,0,0.0,1
2,21.210.67.246,1398,10.0.0.2,80,17,0,0,65,0,0,0,0,0,0.0,1
2,21231142220,1307,10.0.0.2,80,17,0,0,74,0,0,0,0,0,0.0,1
2,21249247224,1143,10.0.0.2,80,17,0,0,90,0,0,0,0,0,0.0,1
2,21.67.237.209,1231,10.0.0.2,80,17,0,0,81,0,0,0,0,0,0.0,1
2,21.84.198.158,1219,10.0.0.2,80,17,0,0,83,0,0,0,0,0,0.0,1
2,210.128.85.203,1302,10.0.0.2,80,17,0,0,74,0,0,0,0,0,0.0,1
2,210192233187,1164,10.0.0.2,80,17,0,0,88,0,0,0,0,0,0.0,1
2,210207107200,1145,10.0.0.2,80,17,0,0,90,0,0,0,0,0,0.0,1
2,210.207.160.52,1209,10.0.0.2,80,17,0,0,84,0,0,0,0,0,0.0,1
2,210.56.93.91,1364,10.0.0.2,80,17,0,0,68,0,0,0,0,0,0.0,1
2,210.93.63.87,1265,10.0.0.2,80,17,0,0,78,0,0,0,0,0,0.0,1
2,211.14.37.253,1412,10.0.0.2,80,17,0,0,63,0,0,0,0,0,0.0,1
2,215142223165,1327,10.0.0.2,80,17,0,0,72,0,0,0,0,0,0.0,1
2,218207229249,1094,10.0.0.2,80,17,0,0,95,0,0,0,0,0,0.0,1
2,219.162.84.73,1188,10.0.0.2,80,17,0,0,86,0,0,0,0,0,0.0,1
2,219.229.37.49,1400,10.0.0.2,80,17,0,0,64,0,0,0,0,0,0.0,1
2,220.210.157.13,1390,10.0.0.2,80,17,0,0,65,0,0,0,0,0,0.0,1
2,221105144139,1155,10.0.0.2,80,17,0,0,89,0,0,0,0,0,0.0,1
2,222.192.12.159,1295,10.0.0.2,80,17,0,0,75,0,0,0,0,0,0.0,1
2,223.114.13.186,1381,10.0.0.2,80,17,0,0,66,0,0,0,0,0,0.0,1
2,223185167237,1270,10.0.0.2,80,17,0,0,77,0,0,0,0,0,0.0,1
2,224.188.229.79,1326,10.0.0.2,80,17,0,0,72,0,0,0,0,0,0.0,1
2,224.199.100.67,1274,10.0.0.2,80,17,0,0,77,0,0,0,0,0,0.0,1
2,224.224.82.79,1100,10.0.0.2,80,17,0,0,95,0,0,0,0,0,0.0,1
2,227.66.43.40,1376,10.0.0.2,80,17,0,0,67,0,0,0,0,0,0.0,1
2,229.0.177.18,1157,10.0.0.2,80,17,0,0,89,0,0,0,0,0,0.0,1
2,229.102.110.1,1273,10.0.0.2,80,17,0,0,77,0,0,0,0,0,0.0,1
2,229.128.63.177,1162,10.0.0.2,80,17,0,0,88,0,0,0,0,0,0.0,1
2,229196169196,1393,10.0.0.2,80,17,0,0,65,0,0,0,0,0,0.0,1
2,229.249.73.9,1408,10.0.0.2,80,17,0,0,64,0,0,0,0,0,0.0,1
2,229.35.174.40,1161,10.0.0.2,80,17,0,0,88,0,0,0,0,0,0.0,1
2,231.82.93.115,1248,10.0.0.2,80,17,0,0,80,0,0,0,0,0,0.0,1
2,233.141.10.191,1171,10.0.0.2,80,17,0,0,87,0,0,0,0,0,0.0,1
2,233.17.63.112,1099,10.0.0.2,80,17,0,0,95,0,0,0,0,0,0.0,1
2,233177154231,1399,10.0.0.2,80,17,0,0,64,0,0,0,0,0,0.0,1
2,233.35.1.114,1284,10.0.0.2,80,17,0,0,76,0,0,0,0,0,0.0,1
2,233.96.138.128,1186,10.0.0.2,80,17,0,0,86,0,0,0,0,0,0.0,1
2,234.93.204.115,1196,10.0.0.2,80,17,0,0,85,0,0,0,0,0,0.0,1
2,238160152177,1385,10.0.0.2,80,17,0,0,66,0,0,0,0,0,0.0,1
2,239.107.85.37,1271,10.0.0.2,80,17,0,0,77,0,0,0,0,0,0.0,1
2,247.234.86.0,1166,10.0.0.2,80,17,0,0,88,0,0,0,0,0,0.0,1
2,248.1.146.134,1306,10.0.0.2,80,17,0,0,74,0,0,0,0,0,0.0,1
2,248.65.224.153,1254,10.0.0.2,80,17,0,0,79,0,0,0,0,0,0.0,1
2,249.12.86.224,1312,10.0.0.2,80,17,0,0,73,0,0,0,0,0,0.0,1
2,249.141.139.21,1144,10.0.0.2,80,17,0,0,90,0,0,0,0,0,0.0,1
2,249.177.18.159,1287,10.0.0.2,80,17,0,0,76,0,0,0,0,0,0.0,1
2,249.186.21.181,1205,10.0.0.2,80,17,0,0,84,0,0,0,0,0,0.0,1
2,249.192.33.9,1221,10.0.0.2,80,17,0,0,82,0,0,0,0,0,0.0,1
2,249.203.43.203,1242,10.0.0.2,80,17,0,0,80,0,0,0,0,0,0.0,1
2,249224177149,1332,10.0.0.2,80,17,0,0,71,0,0,0,0,0,0.0,1
2,249.64.249.99,1191,10.0.0.2,80,17,0,0,85,0,0,0,0,0,0.0,1
2,250.121.18.130,1121,10.0.0.2,80,17,0,0,92,0,0,0,0,0,0.0,1
2,250.99.219.146,1184,10.0.0.2,80,17,0,0,86,0,0,0,0,0,0.0,1
2,253.21.146.58,1281,10.0.0.2,80,17,0,0,76,0,0,0,0,0,0.0,1
2,30.250.100.84,1404,10.0.0.2,80,17,0,0,64,0,0,0,0,0,0.0,1
2,33.30.107.163,1240,10.0.0.2,80,17,0,0,80,0,0,0,0,0,0.0,1
2,35.159.41.238,1091,10.0.0.2,80,17,0,0,95,0,0,0,0,0,0.0,1
2,35.187.21.158,1199,10.0.0.2,80,17,0,0,85,0,0,0,0,0,0.0,1
2,35229233109,1169,10.0.0.2,80,17,0,0,88,0,0,0,0,0,0.0,1
2,35.41.221.35,1353,10.0.0.2,80,17,0,0,69,0,0,0,0,0,0.0,1
2,35.52.73.25,1313,10.0.0.2,80,17,0,0,73,0,0,0,0,0,0.0,1
2,35.67.128.138,1213,10.0.0.2,80,17,0,0,83,0,0,0,0,0,0.0,1
2,35.73.243.14,1375,10.0.0.2,80,17,0,0,67,0,0,0,0,0,0.0,1
2,35.77.63.193,1097,10.0.0.2,80,17,0,0,95,0,0,0,0,0,0.0,1
2,36.14.231.28,1252,10.0.0.2,80,17,0,0,79,0,0,0,0,0,0.0,1
2,37.116.52.186,1111,10.0.0.2,80,17,0,0,93,0,0,0,0,0,0.0,1
2,37128130187,1204,10.0.0.2,80,17,0,0,84,0,0,0,0,0,0.0,1
2,37.129.37.233,1367,10.0.0.2,80,17,0,0,68,0,0,0,0,0,0.0,1
2,37149128110,1120,10.0.0.2,80,17,0,0,93,0,0,0,0,0,0.0,1
2,37.224.93.1,1410,10.0.0.2,80,17,0,0,63,0,0,0,0,0,0.0,1
2,4.107.221.1,1212,10.0.0.2,80,17,0,0,83,0,0,0,0,0,0.0,1
2,4.109.202.7,1328,10.0.0.2,80,17,0,0,72,0,0,0,0,0,0.0,1
2,4177249100,1268,10.0.0.2,80,17,0,0,78,0,0,0,0,0,0.0,1
2,4220210204,1167,10.0.0.2,80,17,0,0,88,0,0,0,0,0,0.0,1
2,41.192.219.93,1315,10.0.0.2,80,17,0,0,73,0,0,0,0,0,0.0,1
2,42.59.100.73,1402,10.0.0.2,80,17,0,0,64,0,0,0,0,0,0.0,1
2,43.243.43.73,1093,10.0.0.2,80,17,0,0,95,0,0,0,0,0,0.0,1
2,43.66.90.211,1208,10.0.0.2,80,17,0,0,84,0,0,0,0,0,0.0,1
2,52.19.107.10,1141,10.0.0.2,80,17,0,0,90,0,0,0,0,0,0.0,1
2,53.105.198.35,1131,10.0.0.2,80,17,0,0,91,0,0,0,0,0,0.0,1
2,56.103.90.77,1289,10.0.0.2,80,17,0,0,76,0,0,0,0,0,0.0,1
2,56.85.159.107,1113,10.0.0.2,80,17,0,0,93,0,0,0,0,0,0.0,1
2,58.104.28.211,1267,10.0.0.2,80,17,0,0,78,0,0,0,0,0,0.0,1
2,58187123222,1227,10.0.0.2,80,17,0,0,82,0,0,0,0,0,0.0,1
2,58.67.41.73,1112,10.0.0.2,80,17,0,0,93,0,0,0,0,0,0.0,1
2,58.85.231.158,1259,10.0.0.2,80,17,0,0,79,0,0,0,0,0,0.0,1
2,60.141.25.35,1261,10.0.0.2,80,17,0,0,78,0,0,0,0,0,0.0,1
2,60.158.112.41,1190,10.0.0.2,80,17,0,0,86,0,0,0,0,0,0.0,1
2,60.163.87.4,1237,10.0.0.2,80,17,0,0,81,0,0,0,0,0,0.0,1
2,60.207.247.9,1282,10.0.0.2,80,17,0,0,76,0,0,0,0,0,0.0,1
2,67.1.13.154,1272,10.0.0.2,80,17,0,0,77,0,0,0,0,0,0.0,1
2,67.158.103.11,1134,10.0.0.2,80,17,0,0,91,0,0,0,0,0,0.0,1
2,7.10.115.107,1382,10.0.0.2,80,17,0,0,66,0,0,0,0,0,0.0,1
2,73.136.186.35,1109,10.0.0.2,80,17,0,0,94,0,0,0,0,0,0.0,1
2,73161177149,1316,10.0.0.2,80,17,0,0,73,0,0,0,0,0,0.0,1
2,73.21.64.149,1262,10.0.0.2,80,17,0,0,78,0,0,0,0,0,0.0,1
2,73.22.41.114,1108,10.0.0.2,80,17,0,0,94,0,0,0,0,0,0.0,1
2,73246130200,1223,10.0.0.2,80,17,0,0,82,0,0,0,0,0,0.0,1
2,76.23.181.13,1245,10.0.0.2,80,17,0,0,80,0,0,0,0,0,0.0,1
2,76.4.63.177,1361,10.0.0.2,80,17,0,0,68,0,0,0,0,0,0.0,1
2,76.64.33.174,1148,10.0.0.2,80,17,0,0,90,0,0,0,0,0,0.0,1
2,77.100.174.99,1310,10.0.0.2,80,17,0,0,73,0,0,0,0,0,0.0,1
2,77.2.211.35,1106,10.0.0.2,80,17,0,0,94,0,0,0,0,0,0.0,1
2,77.224.41.12,1299,10.0.0.2,80,17,0,0,75,0,0,0,0,0,0.0,1
2,77.239.249.28,1149,10.0.0.2,80,17,0,0,90,0,0,0,0,0,0.0,1
